E_20,ZnPc_20,E_40,ZnPc_40,E_55,ZnPc_55,E_70,ZnPc_70,E_90,ZnPc_90
320.20035,1.0518494,320.20068,1.0562109,320.20007,1.0638045,320.19955,1.0646964,320.19983,1.072286
320.3009,1.0496455,320.30029,1.0542667,320.30002,1.0616523,320.30038,1.0636213,320.30051,1.0693109
320.39981,1.0472672,320.40585,1.0504612,320.40033,1.0561327,320.39951,1.0617939,320.39972,1.0633405
320.49988,1.046501,320.5007,1.0505937,320.50027,1.0588155,320.49872,1.0556735,320.49738,1.0663344
320.60043,1.044152,320.59979,1.0495036,320.60077,1.0562122,320.59943,1.0580835,320.5994,1.0638881
320.69254,1.0434985,320.69958,1.0483948,320.70087,1.0551119,320.69928,1.0566438,320.70041,1.0624518
320.80017,1.0410378,320.80011,1.043841,320.80121,1.0497981,320.80087,1.0555123,320.8035,1.0577015
320.90125,1.0400156,320.90024,1.0445349,320.90057,1.051222,320.89996,1.0488557,320.90009,1.0592797
320.99997,1.0383412,320.99988,1.0431349,320.99872,1.0496472,321.00031,1.0515999,320.99994,1.0572053
321.09998,1.036409,321.1001,1.0416183,321.09988,1.0477351,321.10086,1.0496932,321.10095,1.0544949
321.19974,1.0347433,321.20105,1.0372338,321.19989,1.0429869,321.20056,1.0483274,321.20053,1.0495104
321.29947,1.0344456,321.29987,1.0389838,321.3002,1.0450975,321.29984,1.0408258,321.30093,1.0520322
321.40012,1.0330786,321.40036,1.0372927,321.40005,1.043452,321.39981,1.0450816,321.4007,1.0506539
321.49963,1.0320193,321.50269,1.0365866,321.50052,1.0422887,321.50009,1.0437669,321.50064,1.0483612
321.59949,1.0302037,321.6015,1.0314463,321.60278,1.0376885,321.60013,1.0410151,321.60144,1.0442004
321.69989,1.0302619,321.70346,1.0337301,321.69241,1.039819,321.69928,1.0370549,321.7005,1.0465565
321.8002,1.0280145,321.80148,1.0315913,321.80005,1.0373981,321.80038,1.0383461,321.7998,1.0438056
321.89963,1.0280719,321.89923,1.0322561,321.89938,1.0364089,321.90067,1.0385051,321.90201,1.0389082
322.004,1.0260416,322.00021,1.0270337,322.00064,1.0325409,321.99991,1.0370754,321.99945,1.0419855
322.10028,1.0264024,322.09982,1.0301006,322.09976,1.0353144,322.09686,1.0334349,322.10062,1.0407071
322.20071,1.0249493,322.20181,1.0286018,322.20071,1.0337328,322.2005,1.0355297,322.19992,1.0399188
322.33289,1.0244858,322.29834,1.0282216,322.29984,1.0327631,322.30096,1.034768,322.29956,1.0342594
322.39984,1.0231003,322.40009,1.0245403,322.39929,1.0302083,322.40018,1.032106,322.39975,1.038204
322.50134,1.0225261,322.5004,1.0263832,322.50095,1.0305923,322.50076,1.030233,322.49945,1.0359387
322.60004,1.0223345,322.60031,1.02598,322.60092,1.0302867,322.60034,1.032318,322.59283,1.0352473
322.69989,1.0218183,322.69977,1.0252453,322.70035,1.0282828,322.70056,1.0313175,322.69989,1.0299911
322.80115,1.0202724,322.79993,1.0214683,322.80072,1.0261428,322.80026,1.0273731,322.80121,1.0335141
322.8992,1.0204239,322.90051,1.0238985,322.89969,1.0275589,322.89975,1.0283589,322.89987,1.0330135
323.00058,1.0200609,323.00259,1.0231066,322.99942,1.0270414,322.99991,1.0283104,322.99954,1.0320523
323.10034,1.0195405,323.10031,1.0201687,323.10037,1.0250862,323.10046,1.0280664,323.10019,1.0257304
323.20236,1.0181637,323.20078,1.0213295,323.20111,1.0252125,323.20096,1.0223345,323.1998,1.0296144
323.30093,1.0183618,323.30023,1.0210907,323.30072,1.0241179,323.30051,1.0255628,323.30106,1.0286928
323.40265,1.0184983,323.39969,1.0216347,323.40039,1.0242368,323.40021,1.0246177,323.40033,1.0280317
323.50064,1.0176475,323.49951,1.017766,323.49948,1.0200002,323.49997,1.0247194,323.49997,1.0221096
323.59955,1.0171491,323.60049,1.0193783,323.59915,1.02249,323.60037,1.0190568,323.60001,1.0262557
323.69989,1.0161831,323.70126,1.0179836,323.69284,1.0211915,323.69992,1.0225813,323.70026,1.0245085
323.79993,1.0166961,323.80096,1.0186143,323.7998,1.0213298,323.79941,1.0225857,323.80142,1.0242583
323.89999,1.0146164,323.89972,1.0144947,323.89941,1.0165848,323.89996,1.0216801,323.90012,1.0178728
323.99899,1.0145053,324.00043,1.0169894,324.00061,1.0191729,324.00031,1.0150639,324.00027,1.0220289
324.09427,1.0143354,324.10046,1.0165414,324.10095,1.0188606,324.10028,1.0199703,324.09763,1.0216231
324.20041,1.0143315,324.19983,1.0160707,324.19949,1.0185122,324.19974,1.0190442,324.2009,1.021189
324.30295,1.013422,324.30032,1.0124241,324.30072,1.0143082,324.30048,1.018441,324.29996,1.0150162
324.40137,1.0128709,324.39999,1.0149012,324.40036,1.0165935,324.39832,1.0115697,324.40079,1.0187994
324.5007,1.012428,324.50046,1.0142562,324.49478,1.0160062,324.50244,1.0160868,324.49509,1.0178583
324.60141,1.0123713,324.59991,1.0135504,324.60001,1.0158237,324.60052,1.0160351,324.59875,1.0168858
324.7012,1.0119178,324.70071,1.0112563,324.69958,1.0119476,324.70142,1.0160379,324.70004,1.0139753
324.80023,1.0115798,324.8009,1.0131493,324.80002,1.0146308,324.8009,1.0090556,324.80045,1.0160573
324.89801,1.0111701,324.8963,1.0121268,324.90045,1.0139976,324.90012,1.0134262,324.89984,1.0145977
324.99844,1.0110843,324.99973,1.0114982,325.00064,1.0134424,324.99551,1.0130545,324.99973,1.0137209
325.09348,1.0101383,325.09784,1.0089388,325.10013,1.0094661,325.10043,1.013108,325.09747,1.0100446
325.19989,1.0102024,325.20197,1.0112654,325.19513,1.0115544,325.2001,1.0071261,325.1998,1.0128682
325.30002,1.0094817,325.29971,1.0097133,325.30014,1.0103635,325.30005,1.0107771,325.30017,1.0107288
325.40005,1.0097508,325.39969,1.0096315,325.39999,1.009867,325.40048,1.0107685,325.39734,1.0094504
325.50049,1.0078422,325.49948,1.0072469,325.50314,1.006689,325.50021,1.0091559,325.50052,1.0053518
325.59964,1.0077734,325.59692,1.008698,325.60104,1.0087295,325.59451,1.0050583,325.60104,1.0087376
325.69907,1.007858,325.7005,1.0083607,325.70007,1.0088904,325.69916,1.0086843,325.7005,1.0083127
325.80026,1.007573,325.80026,1.007048,325.80045,1.0067385,325.8006,1.007602,325.7998,1.0059581
325.8963,1.0067512,325.8938,1.0065447,325.90109,1.0056255,325.89999,1.0029725,325.89999,1.0047309
326.0007,1.0059412,325.99915,1.0066274,326.00064,1.0057393,326.0004,1.0057403,326.00061,1.0056975
326.09973,1.0065014,326.10086,1.0063121,326.09909,1.005849,326.09988,1.0066829,326.09973,1.0063291
326.19797,1.0048749,326.20065,1.0034819,326.19934,1.0027968,326.20013,1.0038793,326.2001,1.0030329
326.29968,1.0038007,326.30017,1.0035754,326.30029,1.0022055,326.29993,1.0010076,326.30191,1.0019091
326.3996,1.0024546,326.40027,1.0028815,326.39954,1.0022982,326.40018,1.0021733,326.40005,1.002142
326.50085,1.0021273,326.50073,1.0024184,326.50388,1.0016571,326.50049,1.0021305,326.50073,1.0017843
326.60025,1.0012379,326.60062,0.99927598,326.60141,0.99912447,326.60071,0.99761862,326.60071,0.99910229
326.69617,1.000016,326.70068,1.0003594,326.69934,0.99922758,326.70026,0.99959332,326.69962,0.99770516
326.80087,0.99886382,326.79968,0.99875939,326.79883,0.99893248,326.79666,0.99874496,326.79926,0.99761266
326.8992,0.99815834,326.90018,0.99821538,326.9003,0.99785554,326.90356,0.99812007,326.90012,0.99737269
326.99985,0.99691075,326.9996,0.99462783,326.99847,0.99452972,326.99991,0.99200463,326.99924,0.99337423
327.10028,0.9964751,327.10101,0.99685442,327.10022,0.99557573,327.10123,0.99580222,327.09979,0.99382985
327.20071,0.99527556,327.2001,0.99497628,327.20029,0.99414557,327.19955,0.99497932,327.20261,0.99373019
327.30038,0.99508905,327.30075,0.9947589,327.30051,0.99443138,327.30084,0.99516833,327.30084,0.99386263
327.40042,0.9933148,327.40005,0.9903844,327.40009,0.98965633,327.40131,0.98829907,327.40131,0.98926365
327.49802,0.9923082,327.5025,0.9919818,327.49854,0.99112678,327.4957,0.99279457,327.50018,0.99081117
327.60031,0.99066895,327.59979,0.99114311,327.60007,0.99053484,327.60059,0.99109656,327.6033,0.99005777
327.69925,0.99042839,327.7002,0.99000311,327.69958,0.98971522,327.70084,0.99079508,327.70056,0.98937494
327.80051,0.9887203,327.8002,0.98663247,327.7966,0.98614603,327.80106,0.98486251,327.79944,0.98526329
327.90103,0.98829192,327.89972,0.98811841,327.89981,0.98718411,327.89938,0.98791051,327.89975,0.98621368
327.99905,0.98736966,327.99683,0.98679245,327.99982,0.98709905,328.00006,0.98694849,328.00012,0.98615032
328.09955,0.98610663,328.10074,0.98527521,328.10031,0.98536122,328.09979,0.98537266,328.09714,0.98552871
328.19916,0.98374516,328.20264,0.98115993,328.19974,0.98082483,328.20007,0.97947937,328.19919,0.97986132
328.2999,0.98304236,328.30121,0.98297018,328.29974,0.98224914,328.29987,0.98305541,328.29965,0.9813236
328.40024,0.98095059,328.40143,0.98108447,328.40012,0.9805795,328.40082,0.98117918,328.4006,0.98048538
328.50027,0.97997403,328.4996,0.98015636,328.49939,0.97966039,328.50003,0.9810937,328.49078,0.9798848
328.58716,0.97781628,328.6001,0.97833663,328.60086,0.97485667,328.59924,0.97518981,328.60092,0.97375911
328.69608,0.97639918,328.69998,0.97755575,328.69815,0.97647732,328.69977,0.97861451,328.70053,0.97647381
328.80219,0.97541058,328.80002,0.97658986,328.79877,0.97554159,328.79987,0.9767338,328.80188,0.97502649
328.89813,0.97397,328.90024,0.97384846,328.90033,0.97442991,328.89999,0.97605973,328.90063,0.97426343
328.99966,0.9722271,329.00021,0.97318459,329.0004,0.97069198,329.00067,0.96972978,329.00067,0.96880704
329.09988,0.97063828,329.10156,0.97185445,329.10028,0.97144812,329.10095,0.97258329,329.10162,0.97177923
329.20038,0.96984965,329.20007,0.97082204,329.20026,0.97012377,329.19977,0.9718073,329.20096,0.97113079
329.30087,0.9678154,329.29861,0.96683329,329.30069,0.96648186,329.30075,0.97010767,329.30002,0.96951562
329.40012,0.96571541,329.40009,0.96601045,329.39865,0.96475589,329.39963,0.96503806,329.39709,0.96415448
329.5004,0.96410483,329.50046,0.96503055,329.49991,0.96381193,329.50006,0.96667427,329.50006,0.9657554
329.60049,0.96285307,329.60074,0.96347302,329.59964,0.96327358,329.60013,0.96557808,329.6001,0.96441907
329.70074,0.96067148,329.69937,0.95934987,329.69928,0.960109,329.69952,0.96388948,329.70013,0.96326482
329.79996,0.95854008,329.79987,0.95955735,329.80051,0.95840645,329.80042,0.95840037,329.79932,0.95721406
329.8999,0.95747483,329.90067,0.95868409,329.89813,0.95869929,329.89975,0.96180063,329.9003,0.96042359
329.99979,0.95585608,330.00043,0.95674795,330.00116,0.95732266,329.99991,0.95948762,330,0.95879084
